-5.5,6.0621778264910695
-9.5,2.598076211353316
-10.5,4.3301270189221945
-14.0,1.7320508075688785
11.5,-6.0621778264910695
-9.0,0.0
10.5,-7.794228634059948
-13.5,-2.598076211353316
-10.5,-6.0621778264910695
-9.5,-9.526279441628825
15.0,-3.4641016151377553
-5.5,-12.99038105676658
-4.0,0.0
-3.5,2.598076211353316
14.5,0.8660254037844375
-4.5,2.598076211353316
-16.5,-0.8660254037844393
9.0,6.928203230275507
-8.5,0.8660254037844375
-1.5,9.526279441628823
-10.0,6.928203230275507
-10.0,10.392304845413264
-4.0,12.124355652982139
0.5,-14.722431864335457
4.0,1.7320508075688785
2.0,-10.392304845413264
0.0,-8.660254037844386
9.5,9.526279441628823
-1.0,-5.196152422706632
4.5,-0.8660254037844393
-7.5,-12.99038105676658
7.5,-2.598076211353316
-4.5,-7.794228634059948
-1.0,0.0
9.5,-4.330127018922193
-2.5,6.0621778264910695
4.5,12.99038105676658
8.5,-0.8660254037844393
12.5,-7.794228634059948
4.0,15.588457268119893
2.5,-7.794228634059948
7.5,7.794228634059948
2.0,-8.660254037844386
0.5,0.8660254037844375
1.5,7.794228634059948
14.0,-3.4641016151377553
0.0,6.928203230275507
-6.5,-12.99038105676658
-3.0,3.4641016151377535
-7.0,-3.4641016151377553
-8.5,-7.794228634059948
3.0,-10.392304845413264
2.5,-2.598076211353316
-7.5,0.8660254037844375
-1.5,-9.526279441628825
6.5,11.258330249197702
9.5,-6.0621778264910695
-5.5,-2.598076211353316
9.0,8.660254037844386
6.0,1.7320508075688785
-9.0,-3.4641016151377553
-7.5,-6.0621778264910695
-6.0,-10.392304845413264
0.5,-12.99038105676658
12.0,-3.4641016151377553
-2.5,-4.330127018922193
17.0,3.4641016151377535
15.5,2.598076211353316
-6.0,8.660254037844386
-2.0,-12.12435565298214
10.0,3.4641016151377535
-9.0,5.196152422706632
-10.5,0.8660254037844375
-9.0,-12.12435565298214
-2.0,0.0
14.5,-9.526279441628825
13.5,-9.526279441628825
-10.5,9.526279441628823
-8.5,2.598076211353316
2.0,-15.588457268119894
